HGNC ID,GENE,Approved name,Status,Previous symbols,Alias symbols,Chromosome,Accession numbers,RefSeq IDs,ENTREZ,ENSGID,GENE_GC%,CHR,START,END,GENE_BIOMART_OTHERS
HGNC:50507,CTXND1,cortexin domain containing 1,Approved,LINC01314,,15q25.1,,,100996492,ENSG00000259417,43.37,15,80487826,80544555,RP11-2E17.1
HGNC:18987,THTPA,thiamine triphosphatase,Approved,,THTPASE,14q11.2,AF432862,NM_024328,79178,ENSG00000259431,54.16,14,24025216,24029480,
HGNC:1192,MRPL46,mitochondrial ribosomal protein L46,Approved,C15orf4,"LIECG2, P2ECSL",15q25.3,AF210056,NM_022163,26589,ENSG00000259494,41.02,15,89002707,89010650,
HGNC:44656,UBE2Q2L,ubiquitin conjugating enzyme E2 Q2 like,Approved,,,15q25.2,,NM_001243531,100505679,ENSG00000259511,43.75,15,84841242,84850986,
HGNC:33495,BLID,"BH3-like motif containing, cell death inducer",Approved,,BRCC2,11q24.1,AF303179,NM_001001786,414899,ENSG00000259571,40.26,11,121986062,121986923,
HGNC:27091,SLC22A31,solute carrier family 22 member 31,Approved,,,16q24.3,,NM_001242757,146429,ENSG00000259803,65.08,16,89262406,89268072,
HGNC:44208,LYPD8,LY6/PLAUR domain containing 8,Approved,,,1q44,,NM_001085474,646627,ENSG00000259823,53.79,1,248902716,248903150,
HGNC:24303,RBM15B,RNA binding motif protein 15B,Approved,,"HUMAGCGB, OTT3",3p21.2,AL831838,NM_013286,29890,ENSG00000259956,55.86,3,51428731,51435330,
HGNC:44152,TGFBR3L,transforming growth factor beta receptor 3 like,Approved,,,19p13.2,,NM_001195259,100507588,ENSG00000260001,66.95,19,7981030,7983982,
HGNC:5118,HOXB7,homeobox B7,Approved,"HOX2, HOX2C",,17q21.32,,,3217,ENSG00000260027,54.13,17,46684594,46710934,
HGNC:35465,SPDYE6,speedy/RINGO cell cycle regulator family member E6,Approved,,,7q22.1,,NM_001146210,729597,ENSG00000260097,49.54,7,101986192,101996889,
HGNC:1362,FRRS1L,ferric chelate reductase 1 like,Approved,C9orf4,CG-6,9q31.3,AF155065,NM_014334,23732,ENSG00000260230,42.27,9,111892573,111929571,
HGNC:49394,ARMH2,armadillo like helical domain containing 2,Approved,C6orf229,,6p22.3,,NM_001282492,101928603,ENSG00000260286,42.45,6,24797549,24799117,C6orf229
HGNC:29860,TBC1D3G,TBC1 domain family member 3G,Approved,,,17q12,,NM_001291462,101060321,ENSG00000260287,50.07,17,34745936,34808104,
HGNC:7228,MRC1,mannose receptor C-type 1,Approved,MRC1L1,"CLEC13D, CD206, bA541I19.1, CLEC13DL",10p12.33,J05550,NM_002438,4360,ENSG00000260314,39.24,10,18098352,18200091,
HGNC:30589,HSPB9,heat shock protein family B (small) member 9,Approved,,CT51,17q21.2,AJ302068,NM_033194,94086,ENSG00000260325,63.8,17,40274756,40275371,
HGNC:40033,C16orf95,chromosome 16 open reading frame 95,Approved,,,16q24.2,,NM_001195124,100506581,ENSG00000260456,47.91,16,87117168,87351022,
HGNC:50800,DUX4,double homeobox 4,Approved,,,4q35.2,,,100288687,ENSG00000260596,73.16,4,191005267,191007077,
HGNC:23665,ANKRD20A1,ankyrin repeat domain 20 family member A1,Approved,ANKRD20A,DKFZp434A171,9q21.11,AL136793,,84210,ENSG00000260691,36.07,9,67926761,67969840,
HGNC:53648,TLE7,TLE family member 7,Approved,,,16q22.2,,,102723796,ENSG00000260734,54.38,16,71464165,71466185,RP11-510M2.4
HGNC:23062,XKR7,XK related 7,Approved,C20orf159,dJ310O13.4,20q11.21,AY534245,NM_001011718,343702,ENSG00000260903,51.87,20,30555805,30591190,
HGNC:24227,CCPG1,cell cycle progression 1,Approved,,"KIAA1254, CPR8",15q21.3,AF212228,NM_004748,9236,ENSG00000260916,40.36,15,55632230,55700708,
HGNC:11455,SULT1A3,sulfotransferase family 1A member 3,Approved,STM,TL-PST,16p11.2,U20499,NM_003166,6818,ENSG00000261052,56.19,16,30205754,30215631,
HGNC:44112,TMEM178B,transmembrane protein 178B,Approved,,DKFZp547G036,7q34,,,100507421,ENSG00000261115,43.27,7,140774032,141180180,
HGNC:15577,EPPK1,epiplakin 1,Approved,,EPIPL1,8q24.3,AB051895,NM_031308,83481,ENSG00000261150,63.76,8,144939497,144952632,
HGNC:34522,CLEC19A,C-type lectin domain containing 19A,Approved,,,16p12.3,,NM_001256720,728276,ENSG00000261210,44.76,16,19297061,19333467,
HGNC:38705,ZNF865,zinc finger protein 865,Approved,,,19q13.42,,NM_001195605,100507290,ENSG00000261221,58.24,19,56116771,56128635,
HGNC:15519,BOP1,BOP1 ribosomal biogenesis factor,Approved,,KIAA0124,8q24.3,AK024840,NM_015201,23246,ENSG00000261236,62.41,8,145486055,145515082,
HGNC:44410,GOLGA8T,golgin A8 family member T,Approved,,,15q13.2,,NM_001355469,653075,ENSG00000261247,53.07,15,30427352,30437770,
HGNC:39755,MUC22,mucin 22,Approved,,PBMUCL1,6p21.33,,NM_001198815,100507679,ENSG00000261272,46.73,6,30978251,31003179,
HGNC:13287,FIGNL2,fidgetin like 2,Approved,,,12q13.13,AK129980,NM_001013690,401720,ENSG00000261308,74.3,12,52214243,52216199,RP11-923I11.7
HGNC:20773,TUBB8,tubulin beta 8 class VIII,Approved,,bA631M21.2,10p15.3,AF355127,NM_177987,347688,ENSG00000261456,43.2,10,92828,120103,
HGNC:37202,TP53TG3B,TP53 target 3B,Approved,,,16p11.2,BC096733,NM_001099687,729355,ENSG00000261509,50.87,16,33261515,33264716,
HGNC:44155,TMEM249,transmembrane protein 249,Approved,,C8orfK29,8q24.3,,NM_001252402,340393,ENSG00000261587,64.44,8,145575878,145578574,
HGNC:44159,TPBGL,trophoblast glycoprotein like,Approved,,,11q13.4,BC007804,NM_001195528,100507050,ENSG00000261594,67.49,11,74951950,74954742,
HGNC:4137,GAN,gigaxonin,Approved,,"GAN1, KLHL16, GIG",16q23.2,AF291673,,8139,ENSG00000261609,41.53,16,81348557,81424489,
HGNC:37442,GOLGA6L7,golgin A6 family like 7,Approved,GOLGA6L7P,,15q13.1,AK302238,XR_078490,728310,ENSG00000261649,52.26,15,29087381,29093821,GOLGA6L7P
HGNC:44654,C15orf65,chromosome 15 open reading frame 65,Approved,,FLJ27352,15q21.3,,,145788,ENSG00000261652,42.35,15,55700746,55710962,
HGNC:52284,LY6L,lymphocyte antigen 6 family member L,Approved,,,8q24.3,,,101928108,ENSG00000261667,62.04,8,144161874,144164418,RP11-520P18.5
HGNC:15950,SCRT1,scratch family transcriptional repressor 1,Approved,,"DKFZp547F072, ZNF898",8q24.3,BC014675,NM_031309,83482,ENSG00000261678,66.78,8,145554228,145559943,
HGNC:5156,HPR,haptoglobin-related protein,Approved,,,16q22.2,BC160066,NM_020995,3250,ENSG00000261701,45.73,16,72088522,72111145,
HGNC:44409,GOLGA8S,golgin A8 family member S,Approved,,,15q11.2,,NM_001355465,653061,ENSG00000261739,50.37,15,23599895,23612378,
HGNC:32275,TCF24,transcription factor 24,Approved,,bHLHa25,8q13.1,BK000144,NM_001193502,100129654,ENSG00000261787,41.47,8,67858736,67874825,
HGNC:37443,GOLGA8H,golgin A8 family member H,Approved,,GOLGA6L11,15q13.2,,NM_001282490,728498,ENSG00000261794,53.12,15,30896329,30906764,
HGNC:7076,MIA,MIA SH3 domain containing,Approved,,CD-RAP,19q13.2,X75450,,8190,ENSG00000261857,49.41,19,41277553,41283395,
HGNC:53654,SMIM36,small integral membrane protein 36,Approved,,,17q22,,,111064648,ENSG00000261873,41.83,17,53545427,53588299,RP11-515E23.1
HGNC:44663,GFY,golgi associated olfactory signaling regulator,Approved,,Goofy,19q13.33,,NM_001195256,100507003,ENSG00000261949,56.88,19,49927006,49932075,
HGNC:8222,OR1P1,olfactory receptor family 1 subfamily P member 1 (gene/pseudogene),Approved,OR1P1P,OR17-208,17p13.3,AF087927,NG_002153,8391,ENSG00000262085,53.32,17,3057183,3058176,
HGNC:52391,MYMX,"myomixer, myoblast fusion factor",Approved,,MINION,6p21.1,,,101929726,ENSG00000262179,55.24,6,44184676,44185973,RP1-302G2.5
HGNC:26161,CORO7,coronin 7,Approved,,FLJ22021,16p13.3,AK097238,NM_024535,79585,ENSG00000262246,57.56,16,4404543,4475706,
HGNC:7158,MMP12,matrix metallopeptidase 12,Approved,,HME,11q22.2,L23808,NM_002426,4321,ENSG00000262406,38.41,11,102733467,102745764,
HGNC:44662,CCER2,coiled-coil glutamate rich protein 2,Approved,,,19q13.2,,NM_001243212,643669,ENSG00000262484,60.11,19,39399620,39402798,
HGNC:53434,SMIM28,small integral membrane protein 28,Approved,,,6q24.1,,,110806279,ENSG00000262543,39.1,6,138699042,138704212,RP3-422G23.4
HGNC:8186,OR1D5,olfactory receptor family 1 subfamily D member 5,Approved,,OR17-31,17p13.3,AF087923,NM_014566,8386,ENSG00000262628,52.93,17,2965963,2966901,
HGNC:11252,SPON1,spondin 1,Approved,,"KIAA0762, f-spondin",11p15.2,AB018305,NM_145584,10418,ENSG00000262655,42,11,13983914,14289646,
HGNC:24203,OVCA2,OVCA2 serine hydrolase domain containing,Approved,,,17p13.3,AF321875,NM_080822,124641,ENSG00000262664,58.73,17,1945327,1946724,
HGNC:10378,MRPL12,mitochondrial ribosomal protein L12,Approved,RPML12,"MRPL7/L12, MRPL7",17q25.3,X79865,NM_002949,6182,ENSG00000262814,57.67,17,79670387,79674556,
HGNC:27112,C19orf84,chromosome 19 open reading frame 84,Approved,,,19q13.41,"BC043532, BC085012",NM_001193623,147646,ENSG00000262874,55.69,19,51891543,51893828,
HGNC:20429,ZNF676,zinc finger protein 676,Approved,,,19p12,AK097798,NM_001001411,163223,ENSG00000262942,37.95,19,22361893,22379753,
HGNC:4659,GTF2I,general transcription factor IIi,Approved,WBSCR6,"TFII-I, BAP-135, SPIN, BTKAP1, DIWS, IB291",7q11.23,U77948,NM_032999,2969,ENSG00000263001,42.77,7,74071994,74175026,
HGNC:13027,ZNF234,zinc finger protein 234,Approved,ZNF269,HZF4,19q13.31,X78927,,10780,ENSG00000263002,41.67,19,44645710,44663156,
HGNC:43444,MYZAP,myocardial zonula adherens protein,Approved,,"MYOZAP, Gup, Gup1, GCOM1",15q21.3,FJ970029,NM_001018100,100820829,ENSG00000263155,42.16,15,57884139,57977562,
HGNC:52385,DPEP2NB,DPEP2 neighbor,Approved,,,16q22.1,,NM_001282442,100131303,ENSG00000263201,50.08,16,68047339,68049814,CTC-479C5.6
HGNC:20808,ZNF430,zinc finger protein 430,Approved,,FLJ13659,19p12,AK023721,NM_025189,80264,ENSG00000263249,39.05,19,21203426,21242856,
HGNC:27570,MILR1,mast cell immunoglobulin like receptor 1,Approved,C17orf60,"Allergin-1, MCA-32",17q23.3,BC053534,NM_001085423,284021,ENSG00000263304,45.43,17,62461569,62464760,
HGNC:24369,PPIAL4A,peptidylprolyl isomerase A like 4A,Approved,"PPIAL4, PPIAL4B",COAS2,1p11.2,AB084917,NM_001143883,653505,ENSG00000263353,45.1,1,147954635,147955419,
HGNC:33995,PPIAL4C,peptidylprolyl isomerase A like 4C,Approved,,,1q21.2,,,653598,ENSG00000263464,45.35,1,149553003,149553787,
HGNC:16988,SRSF8,serine and arginine rich splicing factor 8,Approved,SFRS2B,SRP46,11q21,AF031166,NM_032102,10929,ENSG00000263465,45.03,11,94800056,94804388,
HGNC:30602,FAM72C,family with sequence similarity 72 member C,Approved,,RP5-998N21.9,1q21.1,AL109948,,554282,ENSG00000263513,40.14,1,149438750,149459549,
HGNC:14552,IKBKE,inhibitor of nuclear factor kappa B kinase subunit epsilon,Approved,,"IKKE, IKK-i, KIAA0151",1q32.1,AB016590,,9641,ENSG00000263528,53.38,1,206643791,206670223,
HGNC:7372,MSMB,microseminoprotein beta,Approved,,"PSP-94, PSP57, PSP94, IGBF, MSP, MSPB, PN44, PRPS, PSP",10q11.22,BC005257,"NM_002443, NM_138634",4477,ENSG00000263639,45.05,10,51549498,51562517,
HGNC:4217,GDF2,growth differentiation factor 2,Approved,,"BMP-9, BMP9",10q11.22,AF156891,NM_016204,2658,ENSG00000263761,51.38,10,48413092,48416853,
HGNC:31993,NBPF11,NBPF member 11,Approved,NBPF24,,1q21.2,,NM_183372,200030,ENSG00000263956,45.45,1,146032647,146082765,
HGNC:23334,ANXA8L1,annexin A8 like 1,Approved,ANXA8L2,"bA301J7.3, bA145E20.2",10q11.22,,,728113,ENSG00000264230,54.07,10,47157983,47174093,
HGNC:24596,DYNLL2,dynein light chain LC8-type 2,Approved,,"MGC17810, Dlc2, DNCL1B, RSPH22",17q22,AF112997,NM_080677,140735,ENSG00000264364,49.02,17,56160776,56172897,
HGNC:7574,MYH4,myosin heavy chain 4,Approved,,"MYH2B, MyHC-2B, MyHC-IIb",17p13.1,,NM_017533,4622,ENSG00000264424,38.42,17,10346607,10372876,
HGNC:16683,OTUD7B,OTU deubiquitinase 7B,Approved,ZA20D1,CEZANNE,1q21.2,AJ293573,NM_020205,56957,ENSG00000264522,42.43,1,149909705,149982625,
HGNC:4279,GJA5,gap junction protein alpha 5,Approved,,CX40,1q21.2,,NM_181703,2702,ENSG00000265107,46.16,1,147228332,147245484,
HGNC:546,ANXA8,annexin A8,Approved,ANX8,,10q11.22,M81844,NM_001040084,653145,ENSG00000265190,52.94,10,48255253,48279200,
HGNC:9921,RBP3,retinol binding protein 3,Approved,,"D10S64, D10S65, D10S66, RP66",10q11.22,M22453,NM_002900,5949,ENSG00000265203,55.02,10,48381487,48390991,
HGNC:9905,RBM8A,RNA binding motif protein 8A,Approved,RBM8,"ZNRP, BOV-1A, BOV-1B, BOV-1C, RBM8B, Y14",1q21.1,AF127761,NM_005105,9939,ENSG00000265241,43.76,1,145507598,145513536,
HGNC:17312,TIMM23,translocase of inner mitochondrial membrane 23,Approved,,TIM23,10q11.22,AF030162,NM_006327.2,100287932,ENSG00000265354,40.11,10,51592080,51623365,
HGNC:18154,RNF115,ring finger protein 115,Approved,ZNF364,CL469780,1q21.1,AF419857,NM_014455,27246,ENSG00000265491,41.91,1,145611036,145696218,
HGNC:10307,RPL17,ribosomal protein L17,Approved,,"rpL23, L17",18q21.1,AB007174,NM_000985,6139,ENSG00000265681,43.05,18,47014851,47018906,
HGNC:23535,ZNF488,zinc finger protein 488,Approved,,FLJ32104,10q11.22,AK056666,NM_153034,118738,ENSG00000265763,49.67,10,48355024,48373866,
HGNC:10700,SEC22B,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)",Approved,SEC22L1,"sec22b, ERS-24",1p12,AF047442,NM_004892,9554,ENSG00000265808,36.61,1,145096220,145116922,
HGNC:43653,FSBP,fibrinogen silencer binding protein,Approved,,,8q22.1,,NM_001256141,100861412,ENSG00000265817,35.62,8,95390605,95449180,
HGNC:16952,TXNIP,thioredoxin interacting protein,Approved,,"VDUP1, EST01027, HHCPA78, THIF, ARRDC6",1q21.1,S73591,NM_006472,10628,ENSG00000265972,42.5,1,145438469,145442635,
HGNC:19751,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2,Approved,FNBP2,"KIAA0456, ARHGAP34, SRGAP2A",1q32.1,AB007925,NM_015326,23380,ENSG00000266028,43.28,1,206516200,206637783,
HGNC:17609,RASSF5,Ras association domain family member 5,Approved,,"Maxp1, NORE1, RAPL",1q32.1,BC004270,NM_031437,83593,ENSG00000266094,48.2,1,206680879,206762616,
HGNC:30172,STRADA,STE20 related adaptor alpha,Approved,,"NY-BR-96, LYK5, Stlk, STRAD",17q23.3,AF308302,,92335,ENSG00000266173,45.61,17,61780192,61819330,
HGNC:9157,PNLIPRP2,pancreatic lipase related protein 2 (gene/pseudogene),Approved,,PLRP2,10q25.3,M93284,NM_005396,5408,ENSG00000266200,44.12,10,118380465,118404654,
HGNC:23025,KLF14,Kruppel like factor 14,Approved,,BTEB5,7q32.2,AF490374,NM_138693,136259,ENSG00000266265,66.26,7,130417401,130418888,
HGNC:28791,NBPF15,NBPF member 15,Approved,NBPF16,MGC8902,1q21.1,BC023087,NM_173638,284565,ENSG00000266338,42.77,1,148555979,148596267,
HGNC:7671,NCOA4,nuclear receptor coactivator 4,Approved,,"ARA70, RFG, ELE1, PTC3, DKFZp762E1112",10q11.22,L49399,NM_005437,8031,ENSG00000266412,41.24,10,51565108,51590734,
HGNC:14046,MRPS21,mitochondrial ribosomal protein S21,Approved,,,1q21.2,AB051353,NM_018997,54460,ENSG00000266472,46.41,1,150266289,150281414,
HGNC:4215,GDF10,growth differentiation factor 10,Approved,,BMP-3b,10q11.22,L42113,NM_004962,2662,ENSG00000266524,52.67,10,48425815,48438976,
HGNC:14083,MYO15B,myosin XVB,Approved,,MYO15BP,17q25.1,,NR_003587,80022,ENSG00000266714,58.72,17,73584139,73622929,
HGNC:4025,FXYD1,FXYD domain containing ion transport regulator 1,Approved,PLM,,19q13.12,,NM_021902,5348,ENSG00000266964,61.09,19,35629712,35634013,
HGNC:28417,AARSD1,alanyl-tRNA synthetase domain containing 1,Approved,,MGC2744,17q21.31,BC004172,NM_001261434,80755,ENSG00000266967,48.21,17,41102543,41116515,
HGNC:27994,ZNF850,zinc finger protein 850,Approved,ZNF850P,,19q13.12,BC052603,NM_001193552,342892,ENSG00000267041,41.15,19,37205285,37263727,
HGNC:43943,PTGES3L,prostaglandin E synthase 3 like,Approved,,,17q21.31,,NM_001142653,100885848,ENSG00000267060,50.02,17,41120105,41132545,
HGNC:17337,LCN6,lipocalin 6,Approved,,,9q34.3,AF303084,NM_198946,158062,ENSG00000267206,64.05,9,139632619,139642905,
HGNC:53437,C17orf113,chromosome 17 open reading frame 113,Approved,,,17q21.2,,,110806298,ENSG00000267221,53.97,17,40192731,40195135,CTD-2132N18.2
HGNC:37278,UPK3BL1,uroplakin 3B like 1,Approved,UPK3BL,UPLP,7q22.1,EU341824,NM_001114403,100134938,ENSG00000267368,57.17,7,102277472,102283238,UPK3BL
HGNC:611,APOC4,apolipoprotein C4,Approved,,,19q13.32,U32576,NM_001646,346,ENSG00000267467,54.08,19,45445495,45452820,
HGNC:13079,ZNF285,zinc finger protein 285,Approved,ZNF285A,,19q13.31,AK055309,NM_152354,26974,ENSG00000267508,41.9,19,44886459,44905774,
HGNC:3169,S1PR2,sphingosine-1-phosphate receptor 2,Approved,"EDG5, DFNB68","Gpcr13, H218, AGR16",19p13.2,AF034780,NM_004230,9294,ENSG00000267534,57.85,19,10334520,10341948,
HGNC:16721,CGB1,chorionic gonadotropin subunit beta 1,Approved,,,19q13.33,S80935,NM_033377,114335,ENSG00000267631,57.02,19,49538831,49552006,
HGNC:30546,FDX2,ferredoxin 2,Approved,FDX1L,MGC19604,19p13.2,AK097022,,112812,ENSG00000267673,53.85,19,10416103,10426691,FDX1L
HGNC:13017,ZNF224,zinc finger protein 224,Approved,"ZNF255, ZNF27","BMZF-2, KOX22",19q13.31,AF187990,NM_013398,7767,ENSG00000267680,40.68,19,44598492,44612479,
HGNC:33955,LUZP6,leucine zipper protein 6,Approved,,"MTPNUT, MPD6",7q33,"AF130088, AY611627",NM_001128619,767558,ENSG00000267697,35.59,7,135612022,135612198,
HGNC:53168,EDDM13,epididymal protein 13,Approved,,,19q13.43,,,100506374,ENSG00000267710,45.68,19,56784138,56821819,AC006116.20
HGNC:48329,SMIM22,small integral membrane protein 22,Approved,,CASIMO1,16p13.3,,NM_001253790,440335,ENSG00000267795,53.19,16,4838398,4846492,
HGNC:33234,LIN37,lin-37 DREAM MuvB core complex component,Approved,,"ZK418.4, F25965, lin-37",19q13.12,BC008939,NM_019104,55957,ENSG00000267796,54.65,19,36239262,36245420,
HGNC:7691,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,Approved,,B14.5a,19p13.2,AF050637,NM_005001,4701,ENSG00000267855,52.43,19,8373167,8386263,
HGNC:23243,CCDC177,coiled-coil domain containing 177,Approved,C14orf162,PLPL,14q24.1,AF284217,NM_001271507,56936,ENSG00000267909,50.91,14,70037483,70038032,
HGNC:53894,ERFL,ETS repressor factor like,Approved,,erfl1,19q13.2,,,390937,ENSG00000268041,60.61,19,42412671,42414249,CTD-2575K13.6
HGNC:24297,NBPF12,NBPF member 12,Approved,KIAA1245,COAS1,1q21.1,BG154169,NM_001278141,149013,ENSG00000268043,44.07,1,146373546,146467744,
HGNC:27114,SMIM17,small integral membrane protein 17,Approved,,,19q13.43,AK095199,NM_001193628,147670,ENSG00000268182,46.61,19,57154513,57167134,
HGNC:44201,ARL14EPL,ADP ribosylation factor like GTPase 14 effector protein like,Approved,,,5q23.1,,NM_001195581,644100,ENSG00000268223,38.65,5,115387163,115395815,
HGNC:52681,NFILZ,NFIL3 like basic leucine zipper,Approved,LINC01862,,19p13.2,,NM_001378599,105372267,ENSG00000268480,50.46,19,8740121,8748103,CTD-2586B10.1
HGNC:32286,ZNF723,zinc finger protein 723,Approved,ZNF723P,,19p12,DQ048837,,646864,ENSG00000268696,39.35,19,23015003,23042224,
HGNC:43734,H3Y2,H3.Y histone 2,Approved,,"H3.X, H3.Y.2",5p15.1,,NG_023411,340096,ENSG00000268799,65.53,5,17491470,17491878,RP11-321E2.13
HGNC:39051,ERVV-2,"endogenous retrovirus group V member 2, envelope",Approved,,ENVV2,19q13.41,"AI434519, CA417098, DA863698",NM_001191055,100271846,ENSG00000268964,48.76,19,53547991,53554329,
HGNC:20407,CALR3,calreticulin 3,Approved,,"CRT2, FLJ25355, MGC26577, CT93",19p13.11,AK058084,NM_145046,125972,ENSG00000269058,47.55,19,16589868,16607003,
HGNC:32463,ZNF728,zinc finger protein 728,Approved,,,19p12,BC128130,NM_001267716,388523,ENSG00000269067,37.96,19,23158270,23185978,
HGNC:44200,TRABD2B,TraB domain containing 2B,Approved,,TIKI2,1p33,,NM_001194986,388630,ENSG00000269113,48.75,1,48226200,48462567,
HGNC:18754,FBXO17,F-box protein 17,Approved,FBXO26,"FBG4, FLJ25205, MGC9379, FLJ11798, Fbx17",19q13.2,AF386743,NM_024907,115290,ENSG00000269190,49.36,19,39432044,39466550,
HGNC:37142,ZNF587B,zinc finger protein 587B,Approved,,,19q13.43,AK299091,NM_001204818,100293516,ENSG00000269343,47.1,19,58331099,58370018,
HGNC:11242,SPIB,Spi-B transcription factor,Approved,,SPI-B,19q13.33,,NM_003121,6689,ENSG00000269404,54.35,19,50922195,50934570,
HGNC:43735,H3Y1,H3.Y histone 1,Approved,,"H3.Y, H3.Y.1",5p15.1,,NM_001355258,391769,ENSG00000269466,65.45,5,17655237,17655647,RP11-432M8.17
HGNC:26501,ERVV-1,"endogenous retrovirus group V member 1, envelope",Approved,,"FLJ32214, HERV-V1, ENVV1",19q13.41,"AK056776, BC104018, BC104019",NM_152473,147664,ENSG00000269526,47,19,53517174,53519375,
HGNC:7519,MUC8,mucin 8,Approved,,,12q24.33,U14383,,100129528,ENSG00000269676,68.41,12,133049334,133050726,
HGNC:12875,ZIM2,zinc finger imprinted 2,Approved,,ZNF656,19q13.43,AF166122,,23619,ENSG00000269699,43.27,19,57285920,57352097,
HGNC:31991,NBPF9,NBPF member 9,Approved,,AE01,1q21.2,,NM_001037675,400818,ENSG00000269713,43.53,1,144811744,144830413,
HGNC:53438,CCDC194,coiled-coil domain containing 194,Approved,,,19p13.11,,,110806280,ENSG00000269720,52.1,19,17502238,17503093,CTD-2521M24.5
HGNC:51249,RNF225,ring finger protein 225,Approved,,,19q13.43,,,646862,ENSG00000269855,76.34,19,58907457,58908407,AC012313.1
HGNC:14660,EGLN2,egl-9 family hypoxia inducible factor 2,Approved,,"PHD1, HIFPH1",19q13.2,AJ310544,,112398,ENSG00000269858,59.14,19,41304901,41314338,
HGNC:43638,MEI4,meiotic double-stranded break formation protein 4,Approved,,,6q14.1,,NM_001282136,101928601,ENSG00000269964,36.96,6,78400375,78636691,
HGNC:25121,NCBP2AS2,NCBP2 antisense 2 (head to head),Approved,NCBP2-AS2,"HIAR, KRASIM",3q29,BC007882,NM_138487,152217,ENSG00000270170,60.89,3,196669494,196670411,NCBP2-AS2
HGNC:27995,PRAMEF5,PRAME family member 5,Approved,PRAMEF23,PRAMEF5L,1p36.21,,NM_001013407,343068,ENSG00000270601,47.44,1,13359819,13369057,
HGNC:25232,NBPF14,NBPF member 14,Approved,,DJ328E19.C1.1,1q21.2,AK092351,NM_015383,25832,ENSG00000270629,43.72,1,148003642,148025863,
HGNC:37163,MTRNR2L6,MT-RNR2 like 6,Approved,,,7q34,,NM_001190487,100463482,ENSG00000270672,38.98,7,142374104,142375550,
HGNC:24846,GAS2L2,growth arrest specific 2 like 2,Approved,,GAR17,17q12,AF508784,NM_139285,246176,ENSG00000270765,56.55,17,34071530,34079897,
